0,1,2,3,term
2.7171416,1.0637627,-2.2370737,2.6998103,lil wayne
8.860491,-5.92044,-8.545733,3.0517511,rihanna
8.244519,-6.3925805,-8.59958,3.1210961,aaliyah
2.1568787,-6.4210835,0.21914773,5.481627,hood
-0.16940217,-2.4834764,1.0959839,4.1130247,yoga
0.81052864,-1.1696439,0.91356456,6.309746,tech
2.4689023,-3.1977458,-5.305456,3.9636302,country girls
10.148855,0.36016288,3.1640708,5.123388,stoned
-4.0688252,-5.3000364,-5.103434,11.195806,listuta melodiute care imi plac si cred ca si tie si pe care
0.43032774,-5.759016,3.4615421,8.116481,italiana
3.2377682,-3.1479738,-1.0205822,3.473132,italia
3.4182682,0.9015477,0.1364815,2.5225775,italian pop
0.9138856,-1.0147121,-0.91225743,3.1943984,nick cave
1.2606442,5.0896688,-5.69212,9.355626,sundaymusic
0.2762055,3.3586202,-3.688534,6.627804,reminds me of someone
-1.7020923,2.6741087,-3.0943086,9.875465,good1
0.85735005,-1.3973298,2.872748,5.2179313,cello
6.376879,-5.651326,-2.662643,3.145786,candy
1.1128988,0.19639836,-2.2860546,4.5153537,moshcore
4.607074,2.4894066,-10.285211,6.747311,vocal music
5.814428,2.5674448,-10.055737,6.1711946,male singers
1.4743642,-1.4767134,-0.63672423,2.9106781,bacharach
1.9761981,-2.993774,1.1395864,4.8724537,dance music
-0.31397456,-2.7424717,-2.634906,6.1899834,dabu
0.33188066,4.0558934,-1.824141,8.349503,potential
-3.189252,-0.03388676,-4.6855855,10.564962,of special note
-3.1411767,-0.80062836,-5.548725,10.381829,pablinkus radio
11.435519,1.8320004,-2.6761498,3.9701366,silence
1.5815717,-1.5371072,-2.42262,3.0895236,trains and hobos
7.939728,6.090033,-4.2314115,7.115403,i wish i could make a video for this
7.1096983,5.7897954,-3.960192,6.782954,i can imagine that song in a movie
6.307541,5.231161,-3.4051213,6.1323304,teardrops
7.752302,0.9967835,-7.5095673,3.6146286,bad
-3.2491543,-5.1171846,-5.61854,9.586221,malditosudacas
-2.3138237,1.170693,-4.045456,9.35586,leve
2.0042782,0.41368225,0.34260315,2.738224,g-unit
3.1419332,-1.638391,-0.08039808,2.1524534,50 cent
2.085303,-2.0932558,-0.14715338,2.7787313,cypress hill
4.8012075,-8.876187,-3.9171922,3.4476604,good rap
9.651326,-0.9595897,-3.868266,2.330143,confident
3.6975954,2.9216518,-1.2967035,5.031137,dr dre
1.6498516,4.9836836,-6.7783093,9.300363,schrockstar
-0.7388667,1.3703727,2.3965037,10.307471,nina
4.0100927,-8.071289,5.8684077,8.380976,mosh
0.1586547,3.0488482,-2.2668102,6.0807123,4stars
-0.62870663,3.9684002,-3.532141,10.066782,love at first sound
-3.182713,0.3268829,-1.2239313,11.666768,les favs de louvenoir
10.319201,0.51353776,-4.866408,3.1190548,sweetness
-0.6144432,-1.9955221,3.672352,8.879199,operatic metal
8.631512,0.894412,-1.6413103,3.9291437,gothic doom metal
6.420327,-1.6918851,0.09897844,3.7753599,neoclassic
5.976316,-10.439573,-3.3096752,3.8868465,symphonic gothic metal
0.61272746,-4.4194264,5.04344,9.19176,apocalyptica
8.454994,-1.2681143,-12.588411,5.4635553,acoustic blues
-0.19506387,-4.701979,-6.703981,5.106969,robert johnson
-0.42346764,-5.26952,-6.8762126,5.688674,deltablues
-3.0621772,-2.2158096,-3.084262,8.270337,my crazy cookbook
9.096392,2.0221639,-8.858352,4.7428303,progressive pop
5.738667,-7.3612247,0.65092367,3.132427,punkish
10.537672,-1.2903545,-5.4713507,2.7070465,vocal harmony
7.433671,-0.5048865,-8.360078,3.4582908,1940s
2.363234,-2.6600451,-11.438636,6.521673,male vocalists in radio tv and film
1.4078709,-1.1970108,-0.8163892,3.5274386,tech-house
2.9242697,-0.0121449325,0.84646046,2.4913108,two-tone
1.0972794,-1.1556605,1.0387262,5.595206,2 tone
2.4310586,-2.4115868,-3.1130097,3.2936685,midlands
-3.3389463,-1.4460326,-2.687528,9.308998,redhalo radio
-2.9681847,-5.653945,-6.6759424,9.588506,nye favoritter
1.0489588,-2.8253713,-1.6603398,3.551513,industrial death metal
-1.1215439,-2.0828402,4.453493,12.158884,cyber metal
1.723799,-2.4356625,-1.4212164,3.5853894,cajun
8.230446,-13.736067,0.6320918,6.298923,beat
0.021044211,-6.1192923,3.9956713,8.863588,fett
2.447607,3.0333467,-5.6896806,5.0726547,stuff i love
-0.18316518,3.2430806,-5.397795,8.326075,sunny side up
4.2889566,-5.7932177,-9.21082,5.532458,lks
-2.4565659,-2.9248552,-2.6317267,6.321506,station 4
1.856986,-7.9753413,-10.824443,6.8134804,favouritefunk
1.8838254,-1.676282,-1.0270437,3.5534837,musica portuguesa
3.0351827,1.3288859,-0.9303137,5.2976146,austrian
0.7442742,-1.1823243,-0.11649141,3.0920377,austria
-0.45913082,1.3665699,3.328506,11.693851,kicks ass
-1.6310967,-1.4091474,-7.441032,7.844989,blyfav
-3.0774632,-3.3105555,-0.14716384,9.300745,juicy repetitive
-1.8691148,-5.1531096,-6.872065,7.522687,heinz et edith
3.795189,-5.890114,0.34387767,5.176196,twee pop
2.4004989,-0.3360604,-1.8933455,3.0880263,twee as fuck
-1.238985,-0.8888313,-0.2849884,4.84485,kickstart beat happening
3.5276372,1.4316871,-0.057049397,2.250804,diane warren
-3.0490708,-0.9388022,-5.103434,9.714177,sun moon stars
6.8513837,-11.320605,0.5126959,5.130485,western
8.79582,5.493787,-7.1503496,6.947506,sun
9.042869,0.38673672,-4.4266777,3.958474,goodness
4.736584,-8.290562,-1.1352987,4.744515,weather
3.1059492,-5.3267074,-1.9516256,3.6678355,south
1.4366586,-2.1311464,-1.808935,3.151316,cantautori
2.7725573,4.894273,-7.916787,8.767538,internacional
-2.3761854,-2.220065,-1.4427596,6.052765,descoperiri
-2.2679143,-2.2734308,-1.0962961,6.0545855,aana
6.169529,-3.8806336,5.5853405,6.0810556,justin
1.4246569,-0.07569515,2.546002,5.7710285,energizing
4.8944564,-4.8479934,-3.3618228,2.93018,zen
2.5098886,-4.869056,-0.5879575,4.069257,contemporary instrumental
1.9257154,-9.168485,4.704847,9.335568,space music
3.608179,-8.701173,-5.375919,3.821324,lovely stuff
0.40338472,4.9862204,-3.0783043,10.064848,rockt
3.1959305,-3.599789,0.33711237,3.9217255,truth
2.675939,-6.7069306,-0.819355,4.8437977,later
-2.6919854,-4.074029,-1.4525404,7.535277,-electronic-
-2.8266258,-0.036481936,0.12692013,11.207691,best of 2008-9
-3.4630249,-5.551875,-2.6384306,9.802514,-yulunga-
-3.3318233,-7.9012165,0.3168499,12.348675,iiiiiiiiii amazing track :d iiiiiiiiii
-2.6439674,0.056529697,0.39062083,10.904802,kappe
-2.7648544,0.24899963,-1.791967,9.56667,superslordig
-3.0617573,-0.8186471,0.21372847,11.253001,kappe indi
-3.5865688,-4.8182592,-5.355588,10.1049595,absolutte favoritter
1.3275403,-2.1331885,-2.4544442,2.7063634,atmospheric rock
6.131096,-12.828454,-2.048211,5.3575187,atmospheric metal
-2.9660437,-2.7449512,2.4818037,13.433983,q4jslfm
-2.3806248,-2.0918987,2.5979402,11.866789,4jspostmetal
9.367538,1.9525827,-3.258216,3.4698596,melancholic rock
5.0136538,-0.7350979,-0.86088634,3.817102,depressive rock
-2.6098073,-1.7069983,1.1929756,10.264509,2unban
-1.3382626,-0.80142635,2.6801248,9.317685,honcuks choice
-2.5132086,-3.246973,1.419785,9.430872,other level
5.451462,-1.0914198,-3.203034,1.5802422,dark rock
13.28261,-3.7065284,0.11434812,3.6208906,trip
11.86464,1.6779877,6.156887,9.002679,depressing
3.157091,-1.1717743,-0.28379822,2.5800579,feminism
0.9238443,2.2043216,-2.5402846,4.6652393,playful indie yolala
2.3204324,-1.9283543,-1.9078981,3.1491516,rock espaÃ£Â±ol
-3.5121205,-3.6142106,-4.0799875,9.431508,drpichiroli
8.785951,-9.664339,-5.1957283,3.3008783,contemporary
4.7622495,6.4596314,-4.489104,8.332273,homosexual
2.1632638,4.6766396,-5.611504,7.704874,officially shit
3.8159502,-1.2605371,3.7873769,5.2963376,queercore
3.6307194,-10.995832,-0.23642017,5.647103,nsbm
3.6301363,1.8358423,0.054821756,3.14049,ambiance
1.1409417,-15.455731,0.6502023,11.605523,brc blues band karlsruhe
1.8841591,-1.1838747,-1.6049849,3.8872957,russian
-1.8207065,1.9233885,-6.464341,10.283997,unconscionably good
2.2720659,1.6015413,-3.210064,2.9364922,christian worship
1.659445,-2.02126,1.0406272,2.4294026,belgium
1.9690862,-1.1851984,-0.20227976,2.6314561,nederlandstalig
1.1342738,-1.1721956,-1.0510715,3.1649928,ambient dub
-2.2384934,-6.8936267,-1.5046662,8.069877,lastfm slightly chilled radio
2.481002,4.935086,-4.5307717,7.451245,favies
3.4237483,5.4416876,-4.3472915,7.5019097,wber
3.129758,-7.455793,-1.6083968,4.3225017,amayzes loved
0.1306722,3.2781806,-3.9085402,6.98542,lyric rock
-0.8340845,2.4264524,-2.8758965,7.032181,indie brit pop rock
-1.4693538,3.4442263,-0.8840592,12.32852,kexp song of the day
-3.210942,1.0675259,-1.5933013,13.012634,pearls in stereo
-1.9752301,1.1848967,0.30834007,9.894645,bestof2009
0.6882202,-5.77194,4.605442,8.652567,meh
7.530647,1.591955,-3.1880589,2.7875214,best played loud
1.7441022,-1.8213031,-1.8707273,3.1096916,boogie woogie
1.8352206,-5.1168027,-10.609252,6.151111,jump blues
-0.070891455,-0.4598733,0.2941591,7.81213,under 2 minutes long
1.4427305,-1.72126,-0.5216615,3.9484692,cuban
1.5532861,-1.1637229,-0.94762677,3.820444,german hiphop
2.1441455,0.2511688,-0.24452664,3.3279011,deutschrap
2.4336803,-1.2781982,-2.22785,2.4937267,german hip hop
3.6462653,0.8424134,-2.9996939,3.687102,german rap
1.2506763,-0.67560995,-0.8421159,5.14512,law
-1.3215163,-0.24850947,-6.920829,7.3865,rythmic to me
-0.7019918,-4.0288553,-9.829369,7.9860187,boogiewoogieflu
2.8385384,-1.8085489,-0.9660369,2.4058855,morose deep dilate crimson
-1.7955352,-5.095156,2.166064,9.116973,faves in trance
2.0564358,-2.7976182,0.0022685283,3.646128,hymns
0.64951766,-0.017638987,-0.1014062,4.593587,full on
-0.71278507,-1.4744798,4.1636653,10.645511,ugh
7.352076,-9.941619,-8.363747,4.069085,flashy
-0.11605809,1.8057563,-3.8777251,5.033978,new wave and eighties
0.8291346,4.784869,-3.9584565,8.9837885,vicious disco
-3.9684224,-6.7042837,-0.90038836,12.563885,gilbert
-1.7202849,-4.7622933,1.2853053,7.4701595,aerobic
2.685805,-8.142124,-10.50644,6.1377425,80dance
1.9210305,-1.2205547,-1.7099866,2.8048477,police and thieves
-1.7058332,-1.5235572,-6.299646,7.098547,sainker xp
4.517449,2.4592574,-6.0812125,5.062165,comedy rock
3.3050344,4.398744,-5.88845,6.495332,close
2.7007551,1.5092103,0.36282575,3.3097217,cake
11.685089,-1.7682285,-1.6527635,2.8513105,sex music
1.5876068,-0.9370064,-0.43899348,4.857432,chile
2.779181,-1.6196187,1.5880882,3.062217,balada
-0.14513932,-0.11529387,-6.392932,5.28524,domillerp0
7.3437524,2.025734,-8.419403,4.6143394,temp
1.4565473,1.8161558,-7.0467,5.6680684,time machine
0.53261006,-3.4819229,2.1562753,7.7078724,kewl
1.4522343,3.7263467,-7.019129,7.8057685,name droppers
8.500348,-4.730261,-4.2469687,1.880415,texan
10.498138,-2.7023752,3.065127,4.286925,heartbroken
11.052636,-2.5971432,-7.5907807,2.9848044,bluesy
8.169448,-8.41237,3.8844273,5.42287,touching
0.41660768,-6.6622205,4.950226,10.106254,pain
3.416648,-8.384616,0.056257688,5.6852913,voices
10.3800955,-1.2104492,-2.1494327,2.5459983,addiction
4.99234,-4.653012,-7.206826,2.6826413,the seductive
10.376942,0.22235364,-4.3901105,2.9573483,i miss you
8.963071,2.1145868,-1.476694,5.0251937,bossanova
1.8099138,-3.902797,-0.7066422,4.479698,1964
-0.8759927,-2.57485,3.80286,9.417224,metal edge
-0.03170681,-4.1319036,4.9931874,10.065236,hair band
-0.75100756,0.85506177,-7.1622834,7.649782,barbwire hair metal
11.648515,-1.3815249,5.271434,6.6438317,mix
7.910588,0.1747993,-2.7556815,2.10284,all time favs
3.044835,2.0477889,0.3174443,3.7137976,nasty nasty
2.0236223,3.8675327,0.09935883,10.202402,miianens playlist
0.5064735,-1.4044632,-0.34326684,4.491195,bristol
8.970313,0.3192194,3.0959508,4.7458973,uk artists
1.3564597,-2.4786272,1.5217742,5.055394,nacional
3.529085,-10.995677,-8.683105,6.004941,reggae roots
2.338337,-11.081571,-9.961747,7.2680426,metro reggae
-1.8333596,-6.607239,-4.3320065,7.163423,cruising rain
2.7687716,-9.492074,-6.7979383,5.1096554,reggaevibez
8.072437,-2.524523,0.88765013,4.446759,add
1.6502676,-4.1406717,4.00499,6.7102976,the shit
1.7279438,-0.68238735,-1.6221662,5.36712,michael jackson
8.4786005,-4.711976,-8.623379,3.0023654,king of pop
7.13611,-2.4968987,-8.230738,2.912178,immortal
4.3494616,-3.6056087,-6.059576,2.1952982,mj
2.8824852,-5.684543,5.620869,7.8816,numetal
11.230916,-0.89921767,-1.7067164,2.9477057,stories
-2.681475,-4.612519,-4.1789374,7.612169,10p
-0.98636246,-0.21445656,-6.9474106,6.960317,rosis
2.1824627,-2.1134672,-1.1763767,3.4158273,polka
9.398303,0.65119785,-7.8956485,3.7519116,family
3.119382,-1.8827888,-4.2327886,3.126523,faith
4.8532395,-6.903415,-3.5161197,3.9732902,star
6.708162,3.5465488,-5.296325,4.477338,instant happiness
1.8269861,-6.2110434,5.55006,8.977543,blur
8.980076,3.6789052,-3.2200556,4.608412,damon albarn
2.3688087,-4.7714405,1.934937,6.0533533,checkout
3.621104,5.0974646,-3.8177452,6.6685834,top songs
1.8778764,-5.2644935,-1.9310683,4.073323,bossa vocal
6.06498,6.915269,-5.0116315,8.750861,me gusta
0.27755204,1.9253477,-8.589712,8.37461,alltimefavs
-0.69622356,-7.154312,3.7823422,10.308552,grazie dei fior
-0.54500395,1.1147333,-7.515511,7.9487863,eurocajon
-3.2763228,-9.174818,1.9753679,14.683075,adrien wayne
0.52463675,-0.8174462,0.9369611,5.6421537,paul mccartney
2.1009517,4.1854787,-5.8542304,7.0820503,2000's
10.67498,-5.533601,-4.1885414,2.324351,perfect pop
4.202589,2.8943212,0.85456645,5.421939,downbeat
3.046422,1.2130287,-0.36712232,2.3221567,30 strand grass
5.530317,2.7769697,2.2594938,6.5758457,1968
0.06992044,1.9225737,-7.095798,7.4171,vocals female
1.9793795,0.6067018,-8.263748,5.291967,real country
9.640725,-6.205359,3.7861931,4.7896237,female artist
0.69469905,-2.4998453,-9.394554,6.2654877,lugnt06-
1.5067391,1.4881278,-6.7700734,5.118576,gdchills60s
7.2095075,1.5974585,-6.9941144,5.973603,top gear
0.05849619,1.2616228,-7.79082,7.212457,morning mood
-1.878001,1.0682049,-2.2540426,7.2949567,catchiness
11.352488,-1.4202559,2.3305087,4.2311764,canadian indie
11.427992,-3.2087739,-0.14386721,3.0146444,honest
8.840435,3.365862,-4.982492,4.438468,seen
2.5389411,6.6330295,-3.4192696,10.5740185,favorite indie
-2.7657142,-1.2814947,-4.7260847,8.262437,roxbury tunes
-1.848879,-3.9498408,-3.6180964,5.4773254,md-feel good
1.4360254,-1.0936408,-1.2585552,3.2097824,dansk
11.304776,1.0754086,2.5321913,5.342734,folksy
6.7501616,-8.352294,1.2850616,3.8475845,late at night
4.2607713,-3.632651,-3.5139859,2.136664,car songs
11.908378,-0.01059461,-3.674765,3.266295,fire
-0.3434686,-7.791251,4.6994915,11.573956,voci femminili
-2.7380946,-4.3046846,-6.659242,8.934139,my italy
-0.4279565,-6.584793,3.8548863,9.62124,bella topolina
-0.37237063,-7.2146673,4.344858,10.680248,voce femminile
-0.3306616,-7.2048893,4.380115,10.675259,femmina
-2.3152726,-7.976383,-8.286274,9.931583,igorfree
1.7758925,2.6339598,-6.427131,5.590511,www
1.3894225,3.0354626,-7.501274,7.395378,your song
1.6290218,-0.7899181,-1.105917,2.5509188,smoothjazz
2.6443698,-0.22135758,3.806942,6.933157,ska-punk
1.9924201,-1.4370563,-1.8920994,2.9975693,humppa
3.517956,-7.0823946,-1.8329782,4.113243,snow
-0.8192892,-10.778888,-3.023502,8.396643,smooth-n-fused
1.3591053,-0.5535804,-1.1212424,5.528484,psy
2.0629103,-0.9364437,-1.7949418,3.9569018,brazilian rock
1.0358747,0.3737578,0.6971424,7.4019847,as melhores do brasil
1.9120332,-2.9947703,1.4394642,5.4649496,ellias
2.6322384,-0.9482668,2.8763149,4.814653,george ellias
2.060443,-2.4550977,-1.5272682,2.9821043,uruguay
-0.37471807,4.163704,-3.922839,9.855371,tomix
2.7571106,-7.453213,5.217253,8.157662,british folk-rock
10.074916,5.315234,-5.7129765,6.4724493,sunday afternoon
2.1259055,-1.3748533,-1.2358743,2.9851854,american film score composers
6.1360826,3.8011563,-7.761839,5.815821,dissonance
1.6604704,-3.525622,-1.3221283,4.1463103,movie themes
3.8527536,-3.7252133,-5.1899905,3.764395,trombone
9.809961,-7.7225266,2.483575,4.334913,orchestra
2.280973,-6.885584,5.672886,9.03333,heartland rock
2.3171668,-0.44808352,1.2245413,3.303178,the beatles
-3.439024,-5.767871,-1.267895,10.370667,invigorating
4.562157,6.2118163,-6.9407763,8.899471,rainy day music
-0.35081846,-3.0680232,-5.5086765,4.1836033,a little eggplanty
-2.6103325,-4.680702,-5.784595,8.330044,headey cocktail
1.2958772,-0.17529888,0.9130655,5.9305925,seb-colors
-0.81460476,-1.768125,-6.7203736,5.861571,dollverse
6.7688513,3.5382323,4.8901362,9.305034,night time
1.8829263,-0.81037974,-0.839954,3.8660986,crust
1.7633605,-0.32707947,-2.174535,4.050036,crust punk
0.92967165,-13.906693,0.5426048,10.461034,wwwlautfmbluesclub
1.6992551,3.4534864,-4.090358,5.3956656,00s pop
1.3026277,-1.1039294,-1.2917475,3.431843,strings organs rubber wind
4.96372,-0.08788308,-0.98817426,2.8683624,bigbeat
5.8461924,-4.5020986,5.701358,6.367893,hyper
2.9616086,-6.868815,2.175,7.510615,electrorock
3.5094814,-10.521295,4.7753325,8.953968,break beat
3.991478,-12.085912,5.783739,10.668001,ambient trance
3.594142,-11.663802,5.60895,10.494148,ambient house
3.0741162,-12.805346,3.0246308,9.237638,heavy beat
3.4165947,-13.256225,2.8580003,9.204465,electro minimal
2.7528882,-12.596143,2.9093204,9.241011,deep beat
1.3127445,-12.2090845,3.13179,10.470182,club house techno
1.3112284,-12.73889,3.1975017,10.97238,deep minimal techhouse
3.228268,-12.993173,2.8525283,9.140509,electro beat dance
2.8182414,-11.58531,2.5100486,8.082423,big dance beat
3.3737433,-13.206481,2.854893,9.185456,heavy beat rock
5.2811728,-9.450909,7.3509364,10.29376,dance rock
-3.3098984,-7.968722,-3.6396163,10.447479,nu-bluz funky grooves in the e-lounge
0.50146043,-11.00765,2.72506,10.100412,bass n drum
-0.29229778,-5.415342,-7.3749776,5.845368,afro carnival armpit funk
5.8963423,-5.514919,-4.0336866,3.2303786,good old times
-3.6198804,-2.9113622,-4.186954,10.081973,morganherve playlist
0.8481752,-1.3919324,-1.4239339,4.0595155,hardcore metal
2.4736073,-2.1422367,-4.150397,3.586397,drum 'n' bass
1.95088,-0.55795884,-1.1463397,3.5973325,drum'n'bass
-1.4306332,-0.22538698,2.2293787,9.47054,fodastico
4.2097473,-9.515723,-4.0187383,5.0927835,memorable
2.4202168,-0.3894175,-12.90176,8.495954,weallgetold
-1.1852914,-9.710288,-2.6591866,8.125034,jazztronica
-3.6645784,-1.6881068,-3.180294,10.488458,confritura
-3.3708081,-5.621401,-1.2895601,10.2623415,sleeptronica
-0.5940262,-0.49135268,-8.6654215,7.7764115,3vandaag
-2.890266,-0.69897646,-3.9163811,8.858235,calm and easy
1.4933224,-0.41123053,0.8391528,2.8238575,polish rock
1.0037404,-1.4830942,-1.5010705,3.726091,elephant 6
5.107323,1.4937966,1.546135,4.2561417,athens
10.883908,-5.4967904,-1.3664958,2.5916622,georgia
0.85193825,4.581287,-0.062006988,9.762287,lizvelrene loves
1.6095159,3.4875972,-7.492898,7.7342606,american brilliance
-2.854566,-0.11387111,-2.0263631,9.432693,nix luv
-2.3270266,0.8447148,-3.7648492,8.814453,under three minutes
10.731498,-4.1147137,5.8996463,6.5626993,college
-0.4034218,-3.903054,4.916158,10.660436,rainbow
12.814854,-5.3178673,-3.6925998,2.781815,friends
-4.714884,-7.50574,-0.51191866,15.223504,metro electronica
12.836139,-6.980254,-1.6353825,3.1820662,new york city
-1.9531398,0.25161305,-1.7854663,6.4158845,tasssty
-2.5163033,0.18387641,-1.3920282,8.604093,utterly enjoyable
5.0007153,3.3192105,-5.845086,6.0189333,club-dance rock
-2.8087327,-2.9872487,-4.7983184,8.06425,idvaad-fm
1.5698284,-1.0144265,-1.3028516,3.3119059,romanian
4.3692765,-5.6780696,-8.290398,3.4587607,smoove
0.61468977,-0.62939143,-0.656423,5.584207,latin alternative
1.910395,-0.92518497,-1.5662724,3.0105157,hamburger schule
2.6388497,-3.186926,0.11430831,3.629693,death rock
-1.6178325,1.6460809,-2.5864515,7.522949,oldschool goth
-2.5401585,-6.8859553,-3.5514827,8.3687935,cozo
5.2801366,-6.838734,-9.772363,4.21922,blaxploitation
4.0557966,-11.517277,0.027141085,5.9189095,death-doom metal
3.4028502,-10.760657,-0.062060412,5.5932627,ambient black metal
3.5605564,-10.584,-0.14522028,5.5009055,depressive black metal
-1.3106776,-0.9639621,2.8988082,9.815471,fucking masterpiece
9.549121,1.4680707,-6.952067,3.8288107,war
7.61571,5.6752076,-5.9706535,6.797175,top song radio
1.5109818,-2.048109,2.3203278,6.2760262,good morning
12.819639,2.1222174,-3.2239914,4.4514956,daydream
7.1324496,0.6214477,3.9424765,5.3166456,current favourites
0.278355,2.2045062,-8.888561,9.024473,80s pop and rock
4.1193748,-8.813257,-2.58279,3.4993668,greatest songs of all time
10.216824,0.3492121,3.003331,5.067952,slick
1.7604984,-0.9977804,-0.77485114,3.8444598,neofolk
1.4356391,0.07130569,-0.78972477,5.0468764,apocalyptic folk
1.518839,-3.1488397,-2.2986326,3.7349315,dark folk
3.1751404,-4.628962,-3.7777529,3.84357,bashment
3.297511,-10.509095,-7.7704744,5.5996404,rarareggae
2.8852673,0.71864873,1.1400931,3.363527,eminem
-1.723655,1.1174742,2.0934775,12.351522,best of best
6.1105914,-6.8294945,-10.12097,4.183023,jacksons
-0.4493965,-3.2148187,-2.9998496,5.880683,eccentric
-1.8259952,0.24896012,1.5231711,9.805109,paradise song
-2.5382195,-2.1700094,-2.4066825,6.407213,favor-inter
11.563554,-1.2365046,-0.29124847,3.3015008,unusual
9.774766,-8.369787,-2.6327422,2.8260107,best song
1.4045465,0.44819075,-2.0066378,4.130357,sweetncatchy
-0.67116076,3.213507,-2.2781332,8.1871195,gives me chills
-2.696568,-3.06416,-1.4721706,7.220071,archato-muzika
-2.726339,-1.0734417,-3.7918084,7.877798,reba29er
4.829314,4.6534657,-6.9116774,6.6242867,easylistening
-1.7136083,0.31067172,2.6940744,12.469999,songs over 10 minutes long
7.231748,-5.4957213,5.047899,5.6841316,talk
-0.99553734,-5.62381,-9.737214,8.242397,stepping into muddy water
1.8478665,-2.2744439,-12.055455,7.582308,five5stars
-1.757299,-0.5499516,-6.313777,7.5173864,my guitar music
-0.6070748,-5.6021495,5.577899,12.7735195,sweet and neato sounds
1.5510514,-5.5148,-1.3125529,3.0519838,fluffy
0.57920957,-5.52903,-0.9832851,6.2742643,electro dub
1.8766102,0.36961904,2.45713,5.1860003,really good
-0.1495784,3.1623769,-3.1531942,7.139212,ernests
3.404363,-9.71492,-6.107501,4.6089725,todo
4.782378,0.2964965,0.47987226,2.8611414,girl band
0.4733301,5.5430136,0.96496725,14.90453,arguman-loved tracks
-1.1379144,2.7199945,-3.3522797,8.520128,reminds me of other stuff
-3.528356,-6.0364356,-1.4950799,10.501667,tardiando
0.024384066,2.8860223,-4.1065607,6.5678253,autofahren
3.252601,-8.208125,-6.324699,4.0104613,positivity
-2.9466057,-0.97760355,-0.52691436,9.443876,a thousand dreams that would awake me
10.498755,-2.2960243,-1.755582,2.4337611,teen
2.7760844,-5.5262685,3.3565032,6.575262,street
1.0934131,-9.200751,3.7827237,9.077053,down beat
7.753722,-7.30389,-6.2687917,2.705285,name
3.1241226,5.451048,-3.9056432,7.64316,my punk
-1.0022159,2.3782651,-2.6547222,7.168967,2download
9.285676,-7.771051,-3.016015,2.5775235,hype
11.26913,2.559487,-6.105605,4.5383296,hell yeah
-1.2020876,1.877947,-1.9777849,6.72091,makes me want to move my feet
3.2917483,1.8953928,6.05203,11.736027,new jersey
-2.049643,-5.3746767,-3.0101488,6.429758,station 8
-0.2338117,-4.315457,-6.0791373,4.6748023,funk lift off
3.3156855,-6.360172,-7.168458,3.563617,soulnetwork-co-uk
2.6827662,-4.080743,0.6283917,3.9100022,jamband
7.094677,-1.7961589,-2.883451,1.8669752,jennifer lopez
-0.60722274,1.5525273,-3.7477527,5.4371123,my pop
1.526517,-1.162561,-0.68289894,3.5050528,cpop
1.578611,-1.1205112,0.017949466,3.5552619,c-pop
6.049578,-6.419008,7.467281,9.055654,horror
1.017371,-0.07005048,3.5930164,9.429479,zombies
4.5682364,-9.175433,-3.584966,3.5436015,vampires
-2.5930932,-2.5659952,-6.909047,8.851067,good movin music
5.270707,-1.187092,-5.6528087,4.4381275,childrens music
4.5135517,-0.18283598,0.1673757,2.4281578,topbest
1.3789732,-1.8107098,-9.359651,5.6899877,great songs from the past
10.496216,-5.293953,-7.705112,2.805619,o
2.4659832,-4.34165,0.15368654,4.1507683,sea
11.26418,-3.1780474,0.16516064,3.0216227,vampire
1.113196,-4.894684,-8.903427,5.4684553,favouritedisco
0.71397984,-5.4065943,-8.9125595,5.9504642,k-eveningradio
3.6133375,1.818451,-6.4580464,3.9500375,best of artist
1.60664,3.7290964,-6.366567,7.237213,unexpected fun
-0.31911218,-9.23636,-6.8902664,7.3044753,female jazz vocalist
-2.8152986,-2.5359979,-6.08593,8.7150135,bonnie radio
4.170023,-6.258047,-9.460559,4.2486753,old school dance
2.8233273,-7.0982294,-8.722411,4.8030944,club classics
1.1466541,-1.1146101,-1.3380708,3.7627223,psychopathic
3.9851365,-1.1803699,-3.4784098,2.0802794,willie nelson
-0.829265,1.712711,-7.258299,8.577532,my faith
-2.272897,-0.5728601,-6.6164,8.800822,lang:en
-0.8179063,-1.1571442,3.530727,9.557012,canciones inmortales
2.8274777,-3.5293057,-8.361276,3.8692207,memphis soul
1.3506876,4.858884,-3.0296352,8.288098,catchy as fuck
-1.397596,-2.7279994,-5.425251,5.493089,gila
-0.85843533,1.8716711,-4.6346626,6.888049,mitica
-0.30665356,-0.5273488,-7.1798987,6.0541615,remember60
-2.9040647,-0.73343635,-4.5774894,9.069593,manifiesto19
1.6222655,2.2821229,-2.6966116,4.4333987,brutal deathcore
1.6593919,4.712045,-2.4278388,7.598312,d'n'b
2.7544029,-2.5484192,-1.0997752,3.3714983,jewish
5.8778777,6.79078,-5.363137,8.612378,meaningful
-0.9559178,-0.28128278,-4.0742793,4.3849397,kickin back
9.082097,-3.2288375,6.573748,7.2726097,ny
2.7471597,-6.804927,-0.25114802,4.7226048,jammin
3.943681,-11.698725,-7.580363,5.824623,conscious
4.7666154,-4.570256,-0.582451,3.41954,religious
6.2116003,-2.0679917,-9.005425,3.520943,cover me
1.6401807,-7.0877523,-7.442461,4.85288,minchia che disco figo
6.8122144,-4.873031,-8.861791,3.213689,real rnb
-3.4582214,-2.7961388,2.0174232,14.306653,lucipro
